time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,1.79733963462,11.1925881517,26.3717870186,0.455301095773,0.208536437385,0.0,-0.324734735619,8.4373582682,4.48718009127,0.0392461237037,0.146351046304,0.0,435.93189268946213,433.2632066746185,436.97993191591814,436.3367123324345
4.319999999999996,1.77379655573,11.7059063924,26.6407284208,0.457851418772,0.217596232924,0.0,-0.460664511147,8.67262487311,4.47675944736,0.0483339771856,0.158953679486,0.0,473.86800071785575,474.8558125742404,473.64427679281897,474.34373572822403
4.379999999999995,1.74296962142,12.2312250513,26.9048504197,0.460619595613,0.226784575894,0.0,-0.567577351038,8.83780464708,4.32749337716,0.0413340464973,0.137797853368,0.0,427.8672601789193,426.0845753616383,426.23448787569504,425.6369819687927
4.439999999999993,1.70523245908,12.7671122819,27.1614626667,0.463666682284,0.23484199505,0.0,-0.690889572288,9.02474633489,4.22608460443,0.0650096739244,0.126153949436,0.0,445.2567257736458,444.3193381934314,441.73020521373815,443.6804737140834
4.499999999999992,1.66007635921,13.3139854167,27.4116230813,0.467336112356,0.242468649801,0.0,-0.814818897299,9.20409136883,4.11244325169,0.0520581743261,0.12895740102,0.0,440.02971232553944,440.2767013565228,439.9230019991412,438.8515997630827
4.559999999999991,1.60779399775,13.8708120569,27.653455476,0.471098645032,0.25059231035,0.0,-0.928485291259,9.35664070575,3.94885599,0.078274806328,0.145871621092,0.0,419.9318251914223,421.4148222193365,420.69091359746113,422.95855071782296
4.6199999999999894,1.54812138383,14.4375651218,27.8870754207,0.476036802956,0.259405770558,0.0,-1.06117369638,9.53487456246,3.83818037782,0.0893343131371,0.148853265221,0.0,440.6025185434686,440.86943613194177,440.62712611255415,441.5462725152184
4.679999999999988,1.47953724341,15.0163949996,28.1167627409,0.481403539289,0.269175515838,0.0,-1.22552587904,9.75894234588,3.81700841304,0.0896671127013,0.181739232384,0.0,472.33573292893647,474.88844340625843,474.0307772851796,474.06248428829474
4.739999999999987,1.40081102219,15.608824245,28.3454639134,0.48665780994,0.280014669904,0.0,-1.39934859129,9.98809921913,3.8051663984,0.0830133914485,0.178389087151,0.0,478.9862050540529,478.76025447037705,480.4821660780732,479.9830275375408
4.799999999999986,1.31218749594,16.2138038852,28.5711897718,0.491164912934,0.290488439915,0.0,-1.55543008468,10.1774557282,3.71842738183,0.0505673052501,0.165548874507,0.0,455.57025259465735,454.57048563265016,457.7179671851563,455.1315748065741
4.859999999999984,1.21399376491,16.8301650285,28.7918215449,0.49483258677,0.300311482763,0.0,-1.71829429303,10.3673434875,3.63543184191,0.0765958722949,0.159782545389,0.0,458.56814970613834,458.13435526940754,457.44210543542823,459.5132017981077
4.919999999999983,1.10629056962,17.4572310945,29.0062864991,0.49904378481,0.309507848345,0.0,-1.87238278222,10.5344770261,3.51307785711,0.0525634707729,0.135264142477,0.0,446.3700548043109,444.38566126031753,446.096388160076,444.13254119692283
4.979999999999982,0.988378105406,18.0955152052,29.215689595,0.502063186592,0.317069877942,0.0,-2.05840051,10.7408942024,3.46621356993,0.0454195065505,0.0920114307716,0.0,476.1244481470713,472.8150034571146,473.0391729798918,472.489968644075
5.0399999999999805,0.860210576206,18.744619586,29.4195595192,0.505135516031,0.32235203509,0.0,-2.21414793764,10.8954878123,3.32939905614,0.0608019687812,0.0785900149015,0.0,443.3521339714014,442.25402046675833,441.02690885198336,442.29772233005576
